% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {2-0, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6} 

@DATA 
60206.0,251.0,200.0,207.0,409.0,365.0,467.0,6235.0,8705.0,9389.0,12374.0,15706.0,20924.0,22495.0,20486.0,21480.0,19287.0,9789.0,51.0,0.0,0.0,0.0,60462.0,469.0,7153.0,40918.0,52443.0,21026.0,16337.0,10630.0,7766.0,9488.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60485.0,783.0,12916.0,50298.0,45490.0,16402.0,16465.0,8588.0,7121.0,9320.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
57779.0,230.0,207.0,196.0,212.0,226.0,360.0,4933.0,8018.0,9193.0,12353.0,13827.0,20937.0,29827.0,31263.0,25453.0,25170.0,6992.0,380.0,0.0,0.0,0.0,57986.0,415.0,2352.0,46396.0,63277.0,28109.0,18763.0,15176.0,10415.0,3758.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58005.0,446.0,7408.0,70291.0,45578.0,22482.0,19738.0,11376.0,8658.0,2998.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
63823.0,275.0,182.0,213.0,204.0,225.0,375.0,4244.0,9763.0,12167.0,12560.0,13557.0,15769.0,21933.0,23784.0,24951.0,22413.0,14873.0,5449.0,0.0,0.0,0.0,64089.0,533.0,10848.0,36671.0,33882.0,26806.0,23793.0,23209.0,13364.0,9533.0,4032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64100.0,1482.0,23983.0,36013.0,29555.0,26596.0,25139.0,16756.0,11579.0,8481.0,3076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
71381.0,245.0,218.0,202.0,231.0,307.0,372.0,3528.0,8483.0,8828.0,11774.0,13701.0,17718.0,22663.0,23640.0,24563.0,22422.0,19662.0,1992.0,0.0,0.0,0.0,71639.0,763.0,10451.0,29302.0,45362.0,38000.0,18955.0,12325.0,16465.0,8318.0,349.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71665.0,2294.0,17876.0,35830.0,48811.0,27280.0,15989.0,11506.0,15307.0,5291.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
48179.0,218.0,196.0,176.0,199.0,199.0,307.0,3565.0,8133.0,8559.0,10800.0,12188.0,17398.0,21761.0,26476.0,28994.0,16961.0,14775.0,2094.0,0.0,0.0,0.0,48396.0,424.0,4431.0,36418.0,55567.0,23763.0,13335.0,12209.0,13339.0,12185.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48426.0,584.0,13915.0,57523.0,37691.0,16490.0,12964.0,11828.0,11657.0,9788.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
62417.0,241.0,212.0,202.0,237.0,270.0,478.0,4305.0,8009.0,8327.0,10432.0,11668.0,16133.0,23971.0,33826.0,36607.0,18714.0,3567.0,0.0,0.0,0.0,0.0,62635.0,401.0,4294.0,42274.0,65442.0,25459.0,15128.0,10774.0,7647.0,5415.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62651.0,428.0,11665.0,63781.0,50530.0,17077.0,13976.0,8248.0,6698.0,4506.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
48127.0,239.0,199.0,196.0,179.0,226.0,669.0,6157.0,7816.0,8419.0,11769.0,13034.0,18082.0,23257.0,22974.0,22041.0,15642.0,8512.0,824.0,0.0,0.0,0.0,48488.0,2113.0,11442.0,33037.0,37792.0,39035.0,11939.0,6874.0,7744.0,7999.0,1899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48698.0,4148.0,16840.0,35743.0,42680.0,28923.0,9177.0,6540.0,8461.0,6302.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
48516.0,213.0,176.0,183.0,198.0,192.0,296.0,3298.0,6675.0,7086.0,8946.0,9957.0,14174.0,21878.0,28837.0,26720.0,20053.0,5008.0,4.0,0.0,0.0,0.0,48729.0,634.0,8559.0,41592.0,46484.0,24906.0,12743.0,7050.0,7617.0,4062.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48760.0,1809.0,15909.0,54672.0,33777.0,20660.0,9783.0,6749.0,7172.0,3104.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
38723.0,183.0,213.0,219.0,198.0,185.0,262.0,3040.0,6103.0,6623.0,8703.0,10126.0,15915.0,20525.0,32765.0,25721.0,13513.0,5967.0,56.0,0.0,0.0,0.0,38968.0,623.0,8009.0,49845.0,44015.0,17081.0,11535.0,6378.0,6280.0,5442.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38995.0,1700.0,23786.0,62029.0,22770.0,15070.0,8191.0,5954.0,5011.0,4947.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
47539.0,212.0,187.0,170.0,168.0,190.0,311.0,2866.0,6724.0,7194.0,9715.0,10420.0,13086.0,17522.0,19800.0,23247.0,18995.0,11183.0,3250.0,1.0,0.0,0.0,47879.0,2453.0,10605.0,22238.0,40986.0,36656.0,8152.0,6719.0,6847.0,7969.0,2255.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48208.0,5953.0,14582.0,29413.0,49297.0,16358.0,7221.0,6091.0,6290.0,7596.0,1757.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
39251.0,224.0,195.0,191.0,185.0,275.0,2306.0,6690.0,7830.0,9124.0,11587.0,13955.0,21269.0,22628.0,25184.0,13851.0,1163.0,0.0,0.0,0.0,0.0,0.0,39701.0,6838.0,36511.0,36085.0,24416.0,13442.0,6988.0,5200.0,6056.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40575.0,20671.0,34950.0,32274.0,19754.0,10561.0,6043.0,5161.0,5506.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
51546.0,206.0,210.0,184.0,217.0,205.0,713.0,5957.0,7636.0,8460.0,11439.0,13022.0,17707.0,21394.0,23388.0,23007.0,13200.0,5193.0,7.0,3.0,5.0,1.0,52179.0,6756.0,25083.0,32396.0,29532.0,29570.0,6750.0,6114.0,6388.0,8070.0,850.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53640.0,14319.0,30756.0,24376.0,36478.0,17856.0,6057.0,5864.0,6101.0,7450.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
50724.0,244.0,207.0,201.0,221.0,299.0,3163.0,7773.0,8207.0,9663.0,13315.0,17107.0,24794.0,28467.0,28573.0,9647.0,2256.0,2.0,0.0,0.0,0.0,0.0,51104.0,5149.0,33641.0,65616.0,22728.0,8118.0,6030.0,5028.0,5294.0,2126.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51701.0,15030.0,50970.0,47849.0,15248.0,6898.0,5713.0,4771.0,5059.0,1612.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
43982.0,220.0,206.0,205.0,188.0,256.0,630.0,6638.0,7841.0,8428.0,10821.0,12179.0,19391.0,29770.0,28210.0,24125.0,15619.0,1083.0,0.0,0.0,0.0,0.0,44261.0,1720.0,18114.0,63631.0,32080.0,16196.0,12404.0,9648.0,9700.0,2022.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44369.0,5310.0,36305.0,58700.0,21143.0,13611.0,11233.0,9169.0,8629.0,1318.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
48366.0,218.0,217.0,173.0,222.0,223.0,462.0,5282.0,7211.0,8339.0,11163.0,13491.0,20416.0,31041.0,38393.0,20735.0,5789.0,195.0,0.0,0.0,0.0,0.0,48630.0,634.0,17019.0,75053.0,30498.0,15803.0,10218.0,7599.0,4385.0,2048.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48650.0,2165.0,51190.0,53298.0,22315.0,12557.0,9688.0,6391.0,4090.0,1561.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
47241.0,221.0,217.0,182.0,193.0,221.0,697.0,6004.0,7920.0,10495.0,12875.0,13577.0,17279.0,21162.0,24627.0,24495.0,18994.0,1506.0,6.0,4.0,0.0,1.0,47578.0,4228.0,30238.0,38316.0,35179.0,17479.0,9800.0,9733.0,13855.0,1498.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47957.0,14297.0,36560.0,35858.0,28950.0,11692.0,9589.0,9978.0,12355.0,671.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
53853.0,237.0,193.0,190.0,203.0,224.0,784.0,6346.0,8196.0,10125.0,11936.0,14067.0,17948.0,25714.0,27393.0,19213.0,13429.0,189.0,0.0,0.0,0.0,0.0,54266.0,3096.0,20603.0,58203.0,30149.0,9546.0,8338.0,9535.0,11002.0,5498.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54576.0,7973.0,37305.0,54033.0,15835.0,7985.0,8209.0,9103.0,10578.0,4642.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
49382.0,217.0,205.0,192.0,213.0,243.0,1342.0,6460.0,7148.0,9583.0,14071.0,15728.0,22391.0,28799.0,31071.0,15596.0,5868.0,3.0,0.0,0.0,0.0,0.0,49642.0,2370.0,27383.0,62193.0,30266.0,13279.0,7556.0,5434.0,7670.0,2702.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49813.0,9337.0,42932.0,56274.0,17969.0,10840.0,6468.0,5167.0,7487.0,2217.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
41873.0,212.0,200.0,179.0,206.0,330.0,2649.0,7103.0,8524.0,10357.0,14780.0,15891.0,17535.0,18409.0,15906.0,15169.0,5566.0,35.0,7.0,3.0,4.0,7.0,42295.0,4542.0,32794.0,49591.0,14640.0,8844.0,6956.0,6097.0,6745.0,2394.0,15.0,8.0,7.0,8.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,42689.0,11196.0,47390.0,34644.0,11090.0,7468.0,6488.0,6032.0,6351.0,1563.0,14.0,11.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
44053.0,215.0,180.0,196.0,184.0,241.0,1010.0,5916.0,6440.0,7280.0,10169.0,12329.0,17082.0,24476.0,28849.0,14682.0,6216.0,2.0,0.0,0.0,0.0,0.0,44443.0,3861.0,15308.0,53990.0,28306.0,9901.0,7471.0,5482.0,8375.0,2381.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45052.0,8023.0,24371.0,54823.0,17041.0,8516.0,6617.0,5637.0,7631.0,1807.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
37287.0,212.0,187.0,185.0,183.0,215.0,746.0,6649.0,8150.0,9743.0,11015.0,12333.0,16487.0,19866.0,21604.0,19509.0,14713.0,5549.0,44.0,1.0,2.0,0.0,37684.0,4612.0,25202.0,40268.0,32506.0,11299.0,10874.0,8710.0,8736.0,4563.0,220.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38274.0,12912.0,31213.0,44942.0,18211.0,9373.0,10675.0,7382.0,8454.0,3183.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
52737.0,242.0,210.0,192.0,203.0,233.0,359.0,4200.0,7680.0,8194.0,10013.0,10734.0,15186.0,21712.0,30593.0,33108.0,21809.0,10078.0,660.0,6.0,2.0,1.0,53036.0,1705.0,11742.0,39288.0,50057.0,29200.0,19609.0,8230.0,8164.0,6095.0,1013.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53161.0,4663.0,20036.0,52774.0,39084.0,27797.0,10634.0,7561.0,7547.0,4455.0,436.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
42708.0,227.0,205.0,199.0,185.0,190.0,295.0,3975.0,7553.0,8044.0,10504.0,12134.0,17014.0,20813.0,23041.0,28601.0,21144.0,10324.0,1054.0,39.0,10.0,7.0,42982.0,913.0,12318.0,39648.0,42022.0,26608.0,17537.0,9444.0,10163.0,5939.0,644.0,31.0,7.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43022.0,2545.0,25742.0,41874.0,40200.0,18659.0,13518.0,9203.0,8764.0,4523.0,210.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
40097.0,217.0,210.0,190.0,195.0,337.0,4454.0,6771.0,8164.0,10511.0,14728.0,17544.0,25617.0,27746.0,18043.0,653.0,3.0,0.0,0.0,0.0,0.0,0.0,40315.0,3800.0,37849.0,27374.0,24055.0,18285.0,14339.0,8018.0,1429.0,5.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40595.0,16177.0,35400.0,22939.0,23604.0,16105.0,12980.0,6796.0,873.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
46108.0,216.0,208.0,198.0,195.0,306.0,3754.0,7822.0,8964.0,10672.0,13026.0,14741.0,19757.0,21267.0,17777.0,12137.0,5754.0,8.0,0.0,0.0,0.0,0.0,46394.0,4288.0,29062.0,29427.0,34485.0,15844.0,7877.0,6733.0,5815.0,2974.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46695.0,12957.0,33230.0,26558.0,30845.0,11307.0,7498.0,5839.0,5431.0,2547.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
32279.0,199.0,174.0,172.0,179.0,226.0,1006.0,5615.0,6983.0,8359.0,10733.0,11775.0,14181.0,18740.0,16800.0,15291.0,12661.0,3548.0,0.0,0.0,0.0,0.0,32492.0,1233.0,21681.0,31839.0,26866.0,17744.0,10012.0,7673.0,6826.0,2351.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32552.0,6141.0,28715.0,32303.0,24306.0,11499.0,9380.0,6964.0,5176.0,1814.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
54368.0,221.0,195.0,183.0,202.0,278.0,336.0,4333.0,6646.0,7335.0,9385.0,10518.0,14064.0,21132.0,24709.0,28199.0,13199.0,8739.0,126.0,0.0,0.0,0.0,54531.0,360.0,1065.0,18091.0,60789.0,29755.0,16864.0,8417.0,7353.0,6349.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54534.0,366.0,2464.0,37182.0,55574.0,23305.0,11551.0,7310.0,6163.0,5400.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
47493.0,205.0,188.0,165.0,190.0,191.0,314.0,4025.0,7161.0,7265.0,9493.0,10669.0,14014.0,18809.0,22179.0,21309.0,19310.0,12108.0,712.0,0.0,0.0,0.0,47642.0,340.0,1912.0,22710.0,38734.0,40749.0,15953.0,9082.0,8566.0,9179.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47654.0,342.0,5062.0,31179.0,42982.0,32745.0,11114.0,8381.0,8226.0,7697.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
44958.0,209.0,195.0,178.0,178.0,214.0,814.0,5746.0,6144.0,6820.0,8999.0,10772.0,17381.0,23269.0,23558.0,19635.0,11221.0,351.0,0.0,0.0,0.0,0.0,45186.0,1833.0,16361.0,35751.0,42514.0,11333.0,8042.0,6586.0,8876.0,4098.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45266.0,5518.0,23709.0,43693.0,27806.0,9172.0,7729.0,6519.0,8403.0,2799.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
41966.0,200.0,189.0,175.0,184.0,197.0,370.0,4847.0,6289.0,6419.0,8064.0,9442.0,14450.0,19843.0,25549.0,28546.0,12197.0,3009.0,0.0,0.0,0.0,0.0,42221.0,3331.0,13776.0,20192.0,58056.0,20582.0,8423.0,6996.0,5666.0,2601.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42661.0,8714.0,15883.0,41234.0,40011.0,12425.0,7834.0,6336.0,4868.0,1947.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
40250.0,222.0,206.0,209.0,429.0,463.0,2317.0,7907.0,8612.0,9810.0,11837.0,13282.0,19314.0,21569.0,17488.0,18293.0,10673.0,1369.0,0.0,0.0,0.0,0.0,40555.0,6851.0,26024.0,47347.0,26155.0,11114.0,5909.0,6480.0,7193.0,6481.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41408.0,14377.0,38288.0,37003.0,21163.0,7284.0,5660.0,6484.0,6760.0,5734.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
50873.0,254.0,196.0,199.0,213.0,308.0,2068.0,7315.0,7965.0,10197.0,14072.0,16971.0,18104.0,20226.0,20669.0,18697.0,9072.0,22.0,0.0,0.0,0.0,0.0,51103.0,1232.0,21205.0,46889.0,35234.0,14245.0,7015.0,7642.0,8762.0,4086.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51134.0,4440.0,32375.0,45365.0,28083.0,10112.0,7211.0,7320.0,7849.0,3526.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
42463.0,210.0,181.0,190.0,192.0,259.0,1889.0,6478.0,7535.0,8146.0,10055.0,11780.0,15450.0,21652.0,19942.0,19668.0,4734.0,0.0,0.0,0.0,0.0,0.0,42640.0,598.0,9378.0,31261.0,23447.0,21906.0,23148.0,12898.0,5496.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42650.0,1229.0,12021.0,34595.0,19038.0,26268.0,19420.0,11452.0,4136.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
56231.0,221.0,199.0,195.0,196.0,198.0,291.0,2952.0,7409.0,7792.0,9996.0,12010.0,16864.0,18948.0,20127.0,24674.0,24508.0,16339.0,2643.0,0.0,0.0,0.0,56520.0,2252.0,15825.0,28274.0,39331.0,26091.0,14417.0,9283.0,13875.0,13224.0,2699.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56749.0,7640.0,21866.0,29885.0,40479.0,16653.0,12388.0,8842.0,13911.0,11371.0,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
52625.0,225.0,180.0,199.0,187.0,211.0,439.0,4491.0,6284.0,6865.0,9473.0,10792.0,16378.0,23166.0,23889.0,29581.0,16464.0,2539.0,0.0,0.0,0.0,0.0,52894.0,2442.0,20384.0,23721.0,49629.0,23152.0,12216.0,8753.0,7622.0,3173.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53141.0,9674.0,25861.0,21373.0,51221.0,14858.0,11021.0,7429.0,7158.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
45195.0,219.0,180.0,170.0,198.0,193.0,360.0,3917.0,6450.0,6936.0,9496.0,11682.0,14610.0,20689.0,25473.0,23511.0,19698.0,7392.0,159.0,0.0,0.0,0.0,45452.0,1696.0,15798.0,30881.0,36471.0,30344.0,10401.0,7695.0,9514.0,7802.0,472.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45606.0,5347.0,25896.0,27905.0,39458.0,19756.0,9113.0,7187.0,8954.0,6947.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
36176.0,207.0,208.0,182.0,200.0,278.0,4350.0,7103.0,8766.0,10738.0,14032.0,15265.0,19390.0,18275.0,16989.0,10288.0,705.0,0.0,0.0,0.0,0.0,0.0,36371.0,1419.0,35418.0,32447.0,21125.0,13540.0,7419.0,6479.0,6712.0,2187.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36406.0,6756.0,45041.0,24157.0,18870.0,11210.0,6760.0,6076.0,6209.0,1650.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
39095.0,250.0,189.0,189.0,211.0,259.0,3868.0,6392.0,7596.0,9570.0,13281.0,15857.0,24369.0,26787.0,18158.0,5553.0,2.0,0.0,0.0,0.0,0.0,0.0,39276.0,594.0,22203.0,38521.0,33715.0,14535.0,10192.0,8954.0,3627.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39278.0,2357.0,35796.0,32742.0,28709.0,12084.0,9916.0,8231.0,2511.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
48898.0,220.0,168.0,173.0,193.0,229.0,625.0,6052.0,7190.0,7763.0,10055.0,11086.0,15500.0,24662.0,27134.0,24312.0,12377.0,2957.0,6.0,0.0,1.0,3.0,49093.0,452.0,10634.0,41492.0,44937.0,25821.0,7591.0,5850.0,8077.0,5534.0,115.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49096.0,1427.0,23451.0,46331.0,39194.0,15475.0,6749.0,5602.0,7966.0,4256.0,52.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
44198.0,208.0,194.0,199.0,181.0,241.0,877.0,6574.0,6845.0,7682.0,10134.0,12305.0,19516.0,23240.0,23245.0,24251.0,12664.0,725.0,0.0,0.0,0.0,0.0,44364.0,497.0,8925.0,31994.0,54520.0,24627.0,8818.0,8145.0,8346.0,3040.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44372.0,1304.0,16819.0,42414.0,47560.0,15229.0,8187.0,8006.0,7441.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
34590.0,203.0,173.0,178.0,173.0,204.0,546.0,5236.0,6774.0,7467.0,9596.0,10403.0,14967.0,18595.0,20749.0,18331.0,12285.0,6726.0,4.0,0.0,0.0,0.0,34783.0,523.0,12547.0,32965.0,48919.0,12663.0,6640.0,5269.0,6430.0,6410.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34793.0,1719.0,23295.0,44557.0,32595.0,7760.0,5747.0,4837.0,6502.0,5385.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
37776.0,201.0,184.0,166.0,212.0,243.0,442.0,5205.0,6848.0,7446.0,9559.0,9778.0,12144.0,16583.0,18337.0,17963.0,15569.0,4943.0,3.0,0.0,0.0,0.0,38033.0,1746.0,17215.0,37837.0,27975.0,11711.0,9841.0,8109.0,8407.0,2727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38143.0,5819.0,29652.0,37962.0,16381.0,10127.0,8674.0,7530.0,7714.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-0
