% 
% 
@RELATION ReferenceColorSimilarity 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE 67 REAL
@ATTRIBUTE 68 REAL
@ATTRIBUTE 69 REAL
@ATTRIBUTE 70 REAL
@ATTRIBUTE 71 REAL
@ATTRIBUTE 72 REAL
@ATTRIBUTE 73 REAL
@ATTRIBUTE 74 REAL
@ATTRIBUTE 75 REAL
@ATTRIBUTE 76 REAL
@ATTRIBUTE 77 REAL
@ATTRIBUTE class {1-0, 1-1, 2-0, 1-2, 2-1, 1-3, 2-2, 2-3} 

@DATA 
0.6801323079266605,0.6595556299605582,0.604231121009403,0.5374808525143034,0.47108857729777115,0.4110222254967341,0.3608765257968124,0.3230491062138143,0.299142967148016,0.2901090770030332,0.29629616748052223,0.317463526535741,0.3527721031061372,0.40074301179686694,0.45913910429932764,0.524632784733814,0.5918539270209248,0.6506136388740172,0.7757772928003166,0.756632667913471,0.7133767107748874,0.6641362865056762,0.6161277704502134,0.573052023309707,0.5372339115052515,0.5102714333514685,0.49325160469032836,0.4868252925076231,0.4912324210283244,0.5063082168106809,0.5314791528404669,0.5657426441617599,0.6076066445863587,0.6549154374592784,0.7043365226267536,0.7496986214168684,0.7134733171514892,0.6929215738504626,0.6376460636920176,0.5709305464462961,0.5045599294748558,0.44450597521844487,0.39436729764766226,0.35654347574601314,0.33263935996764105,0.32360692569838523,0.329795119491485,0.35096334471627355,0.38627214805833937,0.43424157092247934,0.49263283064876956,0.5581145875468014,0.6253124559056711,0.6840339227938553,0.8174833853247206,0.8001932970713573,0.7584238850136548,0.7098587082520127,0.662159435350209,0.6192357479501364,0.5834973648536385,0.5565779391477607,0.5395803355547866,0.5331624297800517,0.5375663922501616,0.5526261139464229,0.5777623180397318,0.6119586906798928,0.6536917310331994,0.7007303511219283,0.7495555647693971,0.7935709286020434,0.6725685372933637,0.701645903304028,0.7140434562866544,0.7012042719277187,0.658313647141696,1-0
0.5874751986291609,0.5856248893475068,0.5689831095680232,0.5428759112099533,0.5124322352518672,0.48170698783524746,0.4537940765851947,0.4309996067998324,0.41496936732907524,0.4067722559231656,0.406949396829906,0.4155362204307259,0.43206086157663015,0.4555141256961955,0.4842767620708959,0.5159709523787734,0.547187589416299,0.5730909285356246,0.7662598041093056,0.7640627720874424,0.7462107809258158,0.7207892276991545,0.6930564409543036,0.6663152650101456,0.6427658600971061,0.6239162099191932,0.6107942425666344,0.6040534759966399,0.6040226819570241,0.6107266216875002,0.6238899270584031,0.6429243576879506,0.666887581816701,0.6943739004521821,0.7232224706567715,0.749673124480571,0.6026052993789824,0.6005623942885933,0.5843727666852038,0.559275307737136,0.5300209699834967,0.5004241977785727,0.4734650727174786,0.45140604496629555,0.43588340133058256,0.4279684214468314,0.4282052183500602,0.4366281865824925,0.4527585779386384,0.4755765613015582,0.5034571416616139,0.5340426539233663,0.5640236380927668,0.5888338571991772,0.7705198817046996,0.7685287561588352,0.7543578472172562,0.7333538106487153,0.70963006423299,0.6861460095670447,0.6650737011521078,0.6480008029605976,0.6360488429407125,0.6299432647222443,0.63005244112217,0.6364054258092644,0.6486929369718291,0.6662490444128558,0.688001982244609,0.7123628367992586,0.7369830934190532,0.758241059059279,0.6984977763206835,0.743297984595954,0.7815585949953789,0.8029848432496972,0.7733462576145577,1-0
0.6849047629650293,0.6632247054632314,0.6055758411863279,0.5370247650893768,0.4693737896164735,0.4084161544264678,0.3576333174445457,0.31936127114484036,0.29517095359670736,0.28599835659672274,0.29218844449673365,0.3135060168186491,0.3491281974962459,0.39760825030303776,0.4567687465905262,0.5233910190149502,0.5922867064162572,0.6534012869928232,0.7784095153120925,0.7573842706225691,0.7124079687502771,0.6621383553540179,0.6134445980874839,0.5698805190780455,0.5337064088069539,0.5064900802648651,0.4893043407104878,0.4827941425383652,0.4871985801652237,0.5023562224163366,0.5277018924623759,0.5622494194723598,0.6045384249342034,0.6524767698218445,0.7028690435170775,0.7498635461188159,0.7114704053901713,0.6896751563494381,0.6330278039166728,0.5657173274891842,0.49899553288474613,0.43867363323706093,0.388314093498045,0.3503121735142477,0.3262747305204656,0.31715682284429125,0.3233099343613966,0.3444943117300895,0.3798702706042343,0.42795820713938443,0.48652549690995933,0.5522727311471829,0.6199566447109937,0.6798615003031827,0.8015729449575459,0.7862517095935072,0.7472154871736469,0.7003311739953388,0.6535940678466832,0.6112193435720237,0.5757887560514221,0.549030197524239,0.5320983462856393,0.5256780174060353,0.5300214176310476,0.5449580657756343,0.5698884068244647,0.603753701862544,0.6449516325574584,0.6911068093595093,0.7384405363367613,0.7800152622100929,0.6627007895233679,0.6908493017937645,0.7039047941352297,0.6938640503697305,0.654938170656192,1-0
0.5935739303063757,0.5909902685713101,0.5734697584438841,0.546551533339725,0.5154187703301936,0.4841445450622513,0.4558416750263171,0.4328341112492158,0.41677936300160073,0.4087489881042251,0.4092761634441644,0.4183767493257109,0.43554672692945806,0.45973074786890195,0.4892469341399174,0.5216339248487276,0.5533707399766244,0.579472447455573,0.7739532956593016,0.7710177256953031,0.7524489091710258,0.7263639525272448,0.6980336382907164,0.670798772031038,0.6468886211821278,0.627829080004086,0.6146573491289558,0.6080289008048577,0.6082675354782214,0.6153860338029825,0.6290895180405018,0.6487613051493418,0.6734181406515001,0.7015918114674744,0.7310135279801747,0.75771514977462,0.6033598032208058,0.6006227569296541,0.5836874979995518,0.5578882737595747,0.5280483374570087,0.4980036822857402,0.4707455116713631,0.4485469041277603,0.43305179040716457,0.42533239896416325,0.4259243597116598,0.43484217887948057,0.4515749070668563,0.47505725185259084,0.5036042106048787,0.5347796809096994,0.5651648676374378,0.5900285988539269,0.7702493326486576,0.7674372411286905,0.7525163071247133,0.7309853530812175,0.7069046032272188,0.6831822286314456,0.6619717782271642,0.6448610541436883,0.6329766961517582,0.6270465735813067,0.6274351050072824,0.6341593271611282,0.6468891787623818,0.6649289865325505,0.6871684471037448,0.7119716383863898,0.736931458684054,0.7583195930592878,0.686855146446548,0.736080565198908,0.7786224084714902,0.8046875545990293,0.7818241688547771,1-0
0.6839270274255067,0.661289869810284,0.6028277011585225,0.5338257712714152,0.46595890043610105,0.4049303230039529,0.3541723674396129,0.3159926558452369,0.291944083047167,0.2829502335822854,0.28934721647728023,0.3108937003808134,0.3467633929998389,0.39550943081005707,0.4549586032400119,0.521901314797885,0.5911544057332699,0.6525914714586978,0.7739976855639877,0.7522460845081915,0.7075274204898869,0.657528209133127,0.6090523051388645,0.56567372151464,0.5296687547355758,0.5026129811555875,0.48558152341231214,0.4792182014668703,0.4837585462697106,0.4990354387807398,0.5244755688443612,0.5590810003781578,0.6013732039644449,0.649229651081047,0.6994023435432157,0.745974622784008,0.7132822481284433,0.6901808543616006,0.6321036081901692,0.5639893294099508,0.49686460048653014,0.4363669874402513,0.3859704493287116,0.34802361428801326,0.32410634254240334,0.3151570860237709,0.32151706056743096,0.34294082083880534,0.37858798096388924,0.4269851289988577,0.48591714527849655,0.5521239897221453,0.6204419761659926,0.6812320079143864,0.7989972524389629,0.7834874138983825,0.7443958062137788,0.697524784119473,0.6508465137372191,0.6085593295813811,0.5732360744345387,0.546598886173653,0.5297975368442923,0.5235119504805676,0.5279891099215135,0.5430526870398031,0.5680962515981577,0.6020523077966063,0.643306113953735,0.6894623052330072,0.7367048348338872,0.7780124974014728,0.6635822253201494,0.6898701682538694,0.7011700376094836,0.6898993349339878,0.6504976780133845,1-0
0.5876237500397229,0.5847158498122639,0.5670808320199893,0.5403880289703235,0.5097897050795601,0.4792311159673357,0.45168984953383384,0.4293816925244291,0.4138875075013062,0.40622947210161126,0.4069141381718756,0.41595070795102623,0.4328473002959129,0.4565793840076218,0.4855147872467411,0.5172599474938118,0.5483738343151345,0.5739434036634097,0.7664055224744183,0.7627201968708711,0.7438764107211089,0.7181697008171501,0.6905560492338181,0.6641324010932348,0.640991011290051,0.6225840382778184,0.609907164442381,0.6035921495902884,0.6039512267221802,0.6109959913446145,0.6244409148942022,0.6436908465148619,0.6678001581096998,0.695362924493579,0.7242137164815566,0.7505269543347125,0.6000337190819598,0.596940292953957,0.57977427061113,0.554187781921882,0.5248996341744171,0.49558711067704264,0.46910147663961416,0.44760853884585555,0.4326756473833057,0.42532461773213615,0.4260628129339569,0.4348962881644456,0.4513244002468708,0.47431125762250737,0.5022216150243329,0.5326952645290731,0.5624292788523924,0.5868605375048475,0.7645049682598689,0.761604478376454,0.7469991405116109,0.7260851227864844,0.7027818854365525,0.6798795104600397,0.6594397654625658,0.6429845779418598,0.6315960609065471,0.6259735781113747,0.6264651302756569,0.6330809541966853,0.6454929115344384,0.6630165644277203,0.684561204936076,0.7085222706083981,0.7325521676057407,0.7530757730962415,0.6928391852834289,0.7368424882701422,0.774543369874906,0.7971173342359379,0.7743069101237453,1-0
0.697908368660128,0.673577666368029,0.6110863694976624,0.5378539570943653,0.46603333542292774,0.4015230580440332,0.34788723736455235,0.3075327046105054,0.28208462234346793,0.2725124145070183,0.27917122863532484,0.30181190117120976,0.33957383475419095,0.3909502505197092,0.45368341735786316,0.5244539545904887,0.5979311393427743,0.6636813452671172,0.7712552374157254,0.7522565760644364,0.7079771542907504,0.6567331181204729,0.6064534516070588,0.5612158420858023,0.5235539266047037,0.49519305091338395,0.4772997255130813,0.4705695758023753,0.4752576280814149,0.49118598677101505,0.517738738033153,0.5538372180447472,0.5978679775113963,0.6474787436535381,0.6989878574507163,0.745548767403665,0.7314669758534836,0.7068468468055068,0.643950036334516,0.5704495724584685,0.4984636696670991,0.43384856479953204,0.38014542029540915,0.3397486940165588,0.3142774394529968,0.30469819545920934,0.3113652309712623,0.3340303739504762,0.3718361546777763,0.42328219669689926,0.48612318027158447,0.5570628616560792,0.6308129177647216,0.6969748999184662,0.8132614922036789,0.7956825122410136,0.7522486732716831,0.7012667969277249,0.651042622785323,0.6057976745886945,0.5681140581161495,0.5397333326878799,0.521827499213936,0.5150940615971836,0.5197886547725805,0.5357333547077539,0.56231120361858,0.5984395467957285,0.6424919477079558,0.6920755297541944,0.7433834030192789,0.7892087799392322,0.6572785912739729,0.6865509807048421,0.6987520658451566,0.6862007791452674,0.6448830160518159,1-0
0.5957802267568295,0.5926304282096894,0.5734459367627318,0.5447296359618999,0.5120282389147097,0.47947414942881933,0.4501657897836187,0.4264083923440604,0.4098498089521372,0.4015609345307585,0.4020815783986887,0.4114406542769173,0.42915372463484913,0.45419194506078703,0.48490511124428226,0.5188563631960366,0.5524889809227105,0.5805397780668565,0.7718254917506613,0.7682350465248153,0.7482463435092703,0.7210428552976853,0.6918653818445988,0.6639573189313611,0.6395051268995328,0.6200225155948952,0.6065467793110265,0.5997381832141064,0.5999274345622647,0.6071359782203888,0.6210804492333467,0.6411612882743121,0.6664233440984308,0.6954466421643585,0.7260395585824863,0.7542826839949295,0.6072015647830326,0.6039474784800823,0.5855170332620693,0.5580581576410779,0.5267289964534373,0.49544572561882255,0.46720456909694547,0.44427118763398893,0.4282846435932642,0.42031810572059997,0.4209138584426114,0.4300984332122453,0.44737773442603346,0.47170749590752153,0.5014231852932334,0.5340938222808644,0.5662413610470634,0.5928636453240146,0.7698334050370308,0.7668088703228566,0.7511389700315251,0.7287534143767006,0.7038933325681093,0.6795081552882145,0.6577566956937402,0.6402279420042571,0.6280518417051392,0.6219617033199272,0.6223288387907349,0.6291782936693903,0.6421890787878716,0.6606754252767992,0.6835361341840775,0.7091363376323839,0.7350351409783056,0.7573561303188531,0.689414894387466,0.734951011385202,0.7736559649801396,0.7960524974679415,0.771693275772098,1-0
0.657816838744765,0.6380840085507669,0.585658993399724,0.5232257637617813,0.4615648316761664,0.4059836902963188,0.35967259568990523,0.32477083754771013,0.30271621128534815,0.29436487657516036,0.30003198816801435,0.31950185672753395,0.35202086605603866,0.3962637653771684,0.45023496366355753,0.5109829182202369,0.5737493393498809,0.629323947386225,0.7566326718380968,0.737101335614967,0.6958020044216713,0.6497570913989476,0.605209704107903,0.5653822101616979,0.5323252324713369,0.5074628975066816,0.49177059310806087,0.485834940472874,0.48987325482282335,0.5037382139431855,0.5269150437466122,0.5585062984865167,0.5971845254815278,0.6410509063349422,0.6872085422624633,0.7303416239634054,0.692479358550914,0.6728176929998267,0.6214272594537554,0.5601944915519517,0.49943125934762694,0.4444666287982908,0.398567134899999,0.363927904281571,0.3420213595619437,0.33372196126192266,0.3393507588281681,0.3586877521357123,0.39096311571774073,0.4348196534338214,0.488208235685753,0.5480991372668993,0.6096799664923149,0.6640464629213458,0.7918481947082808,0.7778893120079734,0.7422589441097076,0.6994644220415385,0.6568080169622142,0.6181355607199693,0.5858027552826242,0.5613866200213832,0.5459411461451473,0.5400912807928541,0.5440667885751421,0.5577112738755711,0.580476180827591,0.6113930165797183,0.648996052360176,0.6911127744777822,0.7342891425776589,0.7721909539769362,0.6911754823104694,0.7079247127019267,0.7109319458117235,0.692821063414203,0.6481157838001045,1-0
0.578186999586379,0.5771327840368536,0.561476661973076,0.5364363524103778,0.5070024382631225,0.4771281333508664,0.4498426197411865,0.42741176066484676,0.41145963715187417,0.4030505146751045,0.4027383194336456,0.41058986610948345,0.4261849900955941,0.4485891055764055,0.4762846866314374,0.507029933534238,0.5375954930500118,0.5633563259186878,0.7535332623120464,0.7524649021319432,0.7359492644266976,0.7116739385012567,0.684870117064576,0.658853389902735,0.6358193745384969,0.6172628501006885,0.6042004590359841,0.5972820139996843,0.5968427202310721,0.6029252699931451,0.6152849787894635,0.6333789828641104,0.6563284995437464,0.6828160671573805,0.7108065144764332,0.7367377297689427,0.598103973378065,0.5966820720439817,0.5812698904451361,0.5571439179950659,0.5288794311772517,0.500151991257463,0.4738538127061421,0.4521951965135384,0.4367856244322818,0.4286899039143227,0.4284644356724488,0.4361750065922863,0.4513949283852391,0.4731796660696849,0.500007071258829,0.529659892623871,0.559021027218044,0.5837627484210469,0.7640237634654344,0.7628106857772196,0.7497032355230621,0.7298064743200136,0.7070978017550136,0.6844591376492181,0.6640186406762899,0.6473390200111782,0.6355299442677165,0.6293159786529288,0.6290750475668323,0.6348563961078694,0.6463824099291928,0.6630325006088732,0.6837973448634127,0.7071735211914235,0.7309367988576478,0.7516639545309896,0.7096201529418755,0.7466067143800262,0.7773058645654913,0.7923549258160308,0.761539612608086,1-0
