% 
% 
@RELATION HaralickColor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE class {2-0, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6} 

@DATA 
0.08703552634173109,20.69477888400077,0.627873294297935,5.419716125419531,18194.473906686213,0.08797400474218242,9.51218866801178,0.5818282783406694,5.314968768486022,3065.214148999055,0.08788263812743327,10.055965335891262,0.5636647820260059,5.351041646333591,2741.001389050658,2-0
0.060048767772898644,19.91073005433124,0.6094469747653657,5.643822863114827,19600.93430536572,0.06084233237317857,10.241797056814912,0.5516571834993257,5.4989098603108575,2925.9066695693286,0.06072093281175994,10.997559670620811,0.5323628698728796,5.564282258564975,2612.686434711518,2-0
0.06514337752120976,21.15636699692683,0.6292960383082711,5.580525632204176,19867.71999219093,0.06608133161023995,9.74551784908335,0.5531745304795141,5.468981887250864,2834.7764103646773,0.06592502920258324,10.43596466719679,0.5349977442541171,5.557109163850991,2515.7954269770767,2-0
0.05588274886815708,17.241686211362723,0.6130338456782236,5.657003985210327,17924.29064266425,0.05663509563382942,9.640656176707353,0.5478101345237779,5.519540163380369,2845.956534910492,0.05653499715023553,10.391841985507735,0.5274662333367441,5.57267493335047,2581.05892102276,2-0
0.06641013166277296,19.445663448688506,0.6228415180822884,5.641645143739201,18169.490514937457,0.06716587806770423,10.11483888398394,0.5459678742532889,5.561314667467694,2498.2258002933722,0.06702889127060963,11.248623795670442,0.5261739539373834,5.655525357104357,2206.5211727512833,2-0
0.08894426272863319,22.647696559572307,0.6425303640411988,5.467562699948102,19877.7006658239,0.08963222600859017,10.566324249629146,0.592588425141685,5.4010105363360115,3543.4253159698233,0.0895956400348398,11.091812473328043,0.576322958701644,5.464706994701621,3115.5468728185315,2-0
0.07458866885447156,20.59085974815455,0.6217052868502074,5.588443608516403,19096.58478772331,0.07534667001982072,9.633516970618016,0.5584737187232863,5.504230621981387,3013.3293268934194,0.07527679643705135,10.245128636560992,0.5402415841513635,5.562981653117576,2691.6659254598176,2-0
0.07562103261935942,20.39076089222424,0.6264660852751182,5.5769230299274986,19895.804351896048,0.0762859447845571,9.987754846779273,0.5634723397736744,5.5370275274483705,3316.358299711051,0.07619445712739001,10.884165103189527,0.54551995691138,5.612763264058572,2980.097962367745,2-0
0.04619989592960479,20.178123369168194,0.5859321113304617,5.906323498928291,19567.92728680789,0.04687739072698479,11.259023066485685,0.4982751349634155,5.854160094860009,2546.0156207327063,0.04671718406949766,12.756716417910352,0.4787857711099573,5.9567880611629205,2228.604974851,2-0
0.05766009759367002,23.338519127400286,0.6128884113746821,5.81751594431124,22479.525516055903,0.05841307949527649,9.433821692494895,0.5678392550407864,5.617821295137832,4419.9694704281,0.058321777235045696,9.715071440659518,0.5513746986601721,5.690214452622932,3973.1806411989764,2-0
