% 
% 
@RELATION PHOG 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE class {2-0, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6} 

@DATA 
0.41902865310297677,0.2905388556918373,0.23237097226497813,0.187443105114101,0.194926633023493,0.23570519653734995,0.40297917521183113,0.39736475169742325,0.08031240343335633,0.05184050321619612,0.05193235120084002,0.04507367411842613,0.03365785544385513,0.028369865207114594,0.03747530595606883,0.05403029077961911,0.08174305093256254,0.053937493952763996,0.03447706724779845,0.03414512007766407,0.06317175565950504,0.08214002158993888,0.1325817182308159,0.14019484360418624,0.06800133199954557,0.04090231538564032,0.0354443730281022,0.044855892725266855,0.06261220467092089,0.09627826685600276,0.1875462366016706,0.13013486600400206,0.18897186673752558,0.1438585431372408,0.11051718078823448,0.06336841819274223,0.03548481724923403,0.02891704288428104,0.04537591442322683,0.07300475130960594,2-0
0.45106441636312844,0.28630678583425484,0.2348198651906435,0.19283987378573222,0.20748792972682084,0.25370211700504874,0.37782094729398963,0.38535034490916,0.17326320588851532,0.09473889613656791,0.07012533392814559,0.056848619250612596,0.04668709050395726,0.03449183461990001,0.06511870279663146,0.10916193572587948,0.05540774517742486,0.03750363571677087,0.03179424951227866,0.03227272390436642,0.05075432509663072,0.08044351269864647,0.105436628721731,0.0806981990283574,0.1119410750946793,0.05682646326465741,0.04161003068791168,0.04549396941366684,0.07171801386043135,0.1029351312560193,0.16228390890236166,0.1471899650471641,0.11027905926677659,0.09713164233025913,0.0912815865212207,0.05822456121708656,0.038328500265819555,0.0358136146385137,0.0448728441964576,0.04817657988012162,2-0
0.32883285741337676,0.26101895267067843,0.22292785652898303,0.25185451583332175,0.2941084884203377,0.3688355874758399,0.37152492830317685,0.3632969260449725,0.09943426737238953,0.06545930331340594,0.06282690857391503,0.08060255071144831,0.0770054184007202,0.06670926962162343,0.05415678183305875,0.06661973099987653,0.054771939314008256,0.03645302830857085,0.0357083125215164,0.0493895714467098,0.0906168705066726,0.15014877430024628,0.1513452890017222,0.1273208029820645,0.0617213825276785,0.04096056138944755,0.037635738083018844,0.050191520321729105,0.06858999890229157,0.08657468884261502,0.10229777865081396,0.09675936353101272,0.11288476132898277,0.11814166089463629,0.08675464395696907,0.07167087335343196,0.05789620061065969,0.06539909905364973,0.06372132315965898,0.07259702853198584,2-0
0.4631808075511496,0.2996282667027942,0.24290877672995276,0.20255013879207542,0.22528953916937386,0.25970943963858356,0.36331798715440194,0.3466428551258295,0.18289453933100916,0.10689657223711108,0.07134447035036426,0.05319668944541977,0.043179376045178464,0.03541341014115213,0.055934228489463875,0.0748998887483849,0.05825699138941502,0.0395379072761929,0.03561125637603704,0.03868395126290179,0.05951116256438037,0.0830324738903882,0.09716899879583574,0.07085521759384139,0.11143682032942799,0.05241016638514411,0.03668889863305089,0.04293340894917526,0.07236114710029702,0.10079770251038898,0.16166405811763748,0.15193788363279626,0.1105863854233845,0.10068338256714376,0.09857358833504609,0.06630474510995714,0.04673339833732547,0.04036780854039484,0.04853580376180124,0.0489419921436069,2-0
0.3595506404370822,0.31832559442311703,0.2444865826973954,0.21641844253505102,0.2074705939831805,0.25550741477878386,0.35494122064916844,0.4525190606493756,0.08464090487748903,0.08192518417646615,0.06794241900790565,0.06775325134210931,0.05308917986916815,0.043892789041550084,0.0519764663238466,0.09277769204077492,0.07751325752736013,0.04532345444965349,0.030328657475682055,0.03474364391451712,0.05786806217600572,0.09950173709872777,0.15230096894696865,0.1637166848193166,0.04887578624495814,0.04618132013510918,0.04070525218397191,0.05611731919047718,0.06747053432593815,0.08265390460869357,0.10235588333302752,0.10449880304181221,0.14758788408453408,0.14438448545130975,0.10547368626500173,0.05780422808794683,0.029040342544984277,0.029452131269117488,0.04817674510427871,0.08880996679848431,2-0
0.4420366118418446,0.30153039537082504,0.2289289383749532,0.17644447228848942,0.19173580300503232,0.27950778806707177,0.39145138269170976,0.35050203786815215,0.09469020259926322,0.0602320934389938,0.051451531831970584,0.04911600394337626,0.04118873961907634,0.0339440183455143,0.04497188863729117,0.052091130509242606,0.08162043549478336,0.03941038624435143,0.026249605434093787,0.027640201718946836,0.05413685176590878,0.10519448749818423,0.16808611976149965,0.14791263037430474,0.07359931591759537,0.039282362285428495,0.034304640348486654,0.03572883570420846,0.06236613391056548,0.11239632462531221,0.13286136614119007,0.08211031815791121,0.19212427455957035,0.162603868175157,0.11692147553519099,0.06395943092195348,0.034044077709492915,0.027971272372055923,0.04553032292563182,0.068387958826681,2-0
0.3512448880837037,0.30761706751329637,0.19409346534676142,0.19025841575435706,0.19180945929195972,0.2790094149016174,0.38167263339681573,0.4672155086642489,0.07400525633615666,0.06359070044648617,0.05240824341425541,0.061231729767472494,0.03925329660317436,0.03682324874105506,0.04634081306665206,0.0830746215339166,0.06551476011039263,0.03989941279938585,0.027391737968281867,0.029314581801445087,0.05850707781733388,0.12001457635439422,0.13608474989382144,0.17553880437586433,0.051744385778313334,0.039330311799818496,0.030601377982996884,0.036638652768797596,0.05447544609729704,0.08178063007629177,0.13824943176267304,0.11136562656461235,0.1599804858588546,0.16478946930938382,0.08258581703229376,0.05967334273948797,0.03791035478382717,0.038999313060336584,0.06077471882017849,0.097236456189841,2-0
0.3982319717101133,0.38012852482693044,0.2523443758460236,0.219781587871403,0.20725035335726308,0.25194974432044054,0.338063160834749,0.3722821810799112,0.08187975296539916,0.06924453575762088,0.06490425882919228,0.0657521968898986,0.048707249202140146,0.04398373964784637,0.04819011679775826,0.07458772930745347,0.09223191798572439,0.07712531808922349,0.04285376010180885,0.03423025531437997,0.052679503568517055,0.09707166898240459,0.13834385567969168,0.12711523095167554,0.07178992797488028,0.05223368484070774,0.0401707412298969,0.056983691116866506,0.07383344923105925,0.08503466190129572,0.11858459468191206,0.10280062594436117,0.15233037278412578,0.18152498613937568,0.10441561568512685,0.06281544455025657,0.032030151355562975,0.025859673788883715,0.032944593675392916,0.06777859487640037,2-0
0.370476988733369,0.2988230483106247,0.22697677929469015,0.2075299594546739,0.19730877343688655,0.24100299813789963,0.32279956005988947,0.5022761721834699,0.1297494077872236,0.09367878877484606,0.061927493571094075,0.05858038678814276,0.04217007916466206,0.042263417738827455,0.0678650209355394,0.16207707676576677,0.04377059422744827,0.04202812802627404,0.03931085142244917,0.042007315023046,0.0551071893976793,0.07726542458362506,0.08428574749550305,0.0821118765682497,0.12495339929088073,0.07008213021469603,0.04065987193758321,0.04885499291644752,0.06416311544117692,0.08786398412042701,0.134280178542078,0.20907572126448118,0.07158937085462896,0.09233805473928113,0.0849575886897408,0.05803471606936054,0.035818980705394514,0.03355697452804432,0.0362604907533141,0.0458446839430726,2-0
0.300266639396401,0.25756486538016665,0.19409237648301703,0.19705878763526183,0.1964330518825046,0.2424166155828957,0.42455318359212607,0.49880006747231537,0.09589000396748962,0.08480722422483888,0.0627484173484162,0.04940677174603292,0.030370092781430897,0.025530041967842046,0.04250033798032038,0.10594960965838651,0.057689269360699395,0.04286993791272231,0.03397974527763189,0.041502330861742036,0.06198755660626839,0.08123682930950632,0.0910894599290401,0.09594634921724048,0.04749063177257707,0.030195525757168586,0.02309021233380874,0.04348502914194257,0.0647272302829916,0.10476183546849079,0.24448672040897154,0.21936416580813534,0.0986749545016659,0.09909446546677157,0.07401744993154286,0.0626646558855439,0.039348172211836605,0.03088416743692661,0.046409063425327156,0.07050107170673293,2-0
