% 
% 
@RELATION PHOG 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE class {1-0, 1-1, 2-0, 1-2, 2-1, 1-3, 1-4, 2-3, 1-5, 2-4, 1-6, 2-5, 1-7, 2-6, 2-7} 

@DATA 
0.34855916436772816,0.3365403533136354,0.26883091471623344,0.2571652721032138,0.24441222677919291,0.30520357911386975,0.35733285824534,0.3536187857666746,0.1439398782080157,0.13165650228903372,0.09896447776795707,0.08574908937645992,0.055911992494576616,0.044438666255078835,0.05551162968010715,0.08530151925342618,0.05276971940295708,0.05032526933341105,0.04552305897487025,0.04794745974419904,0.06655629925673587,0.09592889244772262,0.10217828993148453,0.09878287333617239,0.05952769161398642,0.0540001226225184,0.04324210066151725,0.04849056258284037,0.06770378136033771,0.12263821901012582,0.15408954488237475,0.12103957547336922,0.08863642978446039,0.10034532779513497,0.08076751047606075,0.07275827021203073,0.05126327633366893,0.04211136692593539,0.04493050057015663,0.04674227208848803,1-0
0.41092317194235484,0.30335574714856856,0.26004976662349943,0.21469610054775787,0.2365006353564193,0.25913004327976413,0.3799487517705766,0.365275104733233,0.09932088004911271,0.06540570779451271,0.06559389686518058,0.05890025056532511,0.044327791016271635,0.03771493077079829,0.0498136241209162,0.05896290955287255,0.07628952663562558,0.04974024023596315,0.038056654630014806,0.04107063947403136,0.07078753042422757,0.09178058995865764,0.1409512328598037,0.13816193169864,0.06652820423943527,0.04557296392033091,0.039631788364620585,0.04349322770537562,0.0730874466642436,0.08939087141419896,0.13389844936206677,0.09345914361341094,0.16876407464642007,0.14250597979579535,0.11621587876259157,0.06987870394967609,0.04571675407829585,0.04004962591973087,0.055246445784189115,0.0745920271789638,1-0
0.3821561356899871,0.30102701485529043,0.2656372054165053,0.23043351820331479,0.2589249191842024,0.2846610730767779,0.389371626840223,0.3449708829233004,0.10044681466796956,0.07010576023671085,0.07330174323188103,0.06875355197033997,0.0606020886800253,0.0508541510235623,0.064342793511597,0.07373270674209657,0.07461450956311699,0.04731863520820084,0.04180510500258173,0.0487844739153568,0.07914214322957012,0.094737101064993,0.13986807422190234,0.1293320836951538,0.05881168116518856,0.045420616182425086,0.03863531102962975,0.04227423255769263,0.07162317922352802,0.10111902400642256,0.1356103901885837,0.08054267311851879,0.14770311292260038,0.13791562989073247,0.11129733806581003,0.06894065569603368,0.04476686810945496,0.03763716730665458,0.04936253242357459,0.06096878307688789,1-0
0.39433813021794467,0.30275922813243383,0.26275769077437733,0.26042987073135815,0.26053848241312677,0.28743451201456155,0.36455792332131726,0.3337713931346059,0.15652117646528407,0.09717944042393309,0.0787732809999633,0.08213115164330685,0.0607723960915188,0.04216319708660071,0.05805424682865003,0.08130128431184164,0.06148657926237352,0.044996890392838496,0.04197607183834002,0.05429189118274346,0.07365243018473112,0.08359622437248962,0.09731035879924903,0.07418371022939496,0.08575157091632708,0.057617253672932446,0.046171845442160186,0.05127286843969158,0.07740307412888675,0.1200282845895772,0.16360446866318226,0.13070976331912396,0.08809350492343052,0.10294481804436968,0.09583443813798519,0.07273395946562246,0.04871058200799626,0.04163524124339266,0.0454617654006984,0.04722525242519469,1-0
0.38771691536944297,0.2798436312004618,0.24717319023008727,0.21015217295892327,0.2361435499817643,0.3039522760317001,0.3974707756585567,0.3488135090894974,0.07969614826282312,0.05500844599519271,0.05475411635583036,0.03828399803583521,0.025295638280270562,0.025155116032318868,0.03198525874785635,0.04032288238657738,0.07960448769013836,0.05412021768581353,0.0459887490544398,0.05248406958765983,0.08277314996227073,0.09654039295158963,0.14021261398507548,0.13540664623373455,0.042707994876985775,0.03262789646889372,0.030174210281617587,0.03486876608188442,0.07031162812296904,0.13745841497249228,0.1657005479357272,0.08403156695924757,0.1822095190200436,0.1375406042490549,0.11598883660790232,0.0841390198859612,0.05740173870318187,0.044393087367289585,0.05879568302378022,0.0865524100539564,1-0
0.33367242010431125,0.3114086414299053,0.24063254295651998,0.22723642347871081,0.21421474449649272,0.2773016460003414,0.37322724729883705,0.44267423803070666,0.1336602879993342,0.11114709628309474,0.07396558262147718,0.0622805529563264,0.03743517964230347,0.036053281888960065,0.05157331838297798,0.0927042140037554,0.04363426172923258,0.04322708226213938,0.03681244178655724,0.04267887341506229,0.05909441418696231,0.07692770655433645,0.08019393263258974,0.09451436841118678,0.06440942141392243,0.04850466371213552,0.03770719715774094,0.04512568395069927,0.07049965572407306,0.11814084537869478,0.17987907974988648,0.16298372959784815,0.09159919036296972,0.1082574149921326,0.09208484902231008,0.07715131315662677,0.04718549494315801,0.04616764730640861,0.06140102951527079,0.09154109691667152,1-0
0.3220439538191275,0.29092583989808973,0.2420367882722212,0.26040732546904094,0.24246084281354324,0.2718282186107778,0.3426075520976514,0.4635660681661874,0.06712823155307299,0.06935243157448508,0.06163167210026267,0.07182229913406021,0.044836516861801415,0.0377922588268638,0.04558503767288775,0.08171728068061324,0.05628022200746729,0.040059692064257926,0.03653090154240117,0.04895532960001542,0.07382636962991924,0.10377626500789056,0.1278388501281493,0.16361615573747326,0.057579338623385504,0.04995723910545204,0.040717711487554285,0.05294732774244054,0.0697932496074392,0.08504105850849718,0.11251638490867963,0.11766693486848957,0.14090148658548068,0.1314526779565255,0.10298921792011913,0.08531412683875508,0.05318886580481152,0.04489435869124194,0.05651697764808233,0.10031643312028832,1-0
0.42996199940337565,0.3038773570687845,0.24680089219711904,0.24761294115860236,0.26558365257129024,0.2662046028210997,0.3401100453376738,0.35602261885867587,0.16552617447652612,0.10086125299059988,0.0793572208159578,0.07690319423287137,0.06085545344342056,0.05062025832230553,0.07288773174286116,0.08836288901979657,0.05707370479906787,0.03889677330999077,0.03737604923985172,0.04482613467951993,0.0695519568221884,0.07295902605837082,0.08711711964989048,0.08234600336171491,0.10055896657357208,0.05788225554101995,0.038788420418532955,0.05080532285723115,0.08764348575946614,0.10137853421267487,0.12699124873626724,0.12882481912580052,0.10680315355422587,0.10623707522716803,0.09127920172278318,0.07507828938898152,0.04753275654621948,0.041246784227740356,0.05311394520866226,0.05648890735135143,1-0
0.4133667096254177,0.3158151784046924,0.27446834185736335,0.24773940974832198,0.24355500131041524,0.2564467649025633,0.3490157673639528,0.3544859082733786,0.0968029056190379,0.0743731429292991,0.07815141372656241,0.07979602749142348,0.052506944735428066,0.045057173853516395,0.05766294536557152,0.07142323934849236,0.08609590884374695,0.055470321997766255,0.041149046231640646,0.046427812477651015,0.07679831034913731,0.09709448212456616,0.13533413623715446,0.13890836999697304,0.06723773504252062,0.05039682042199057,0.044762530033096895,0.04812503830643466,0.06846614015287568,0.07823268779922177,0.11187506595262164,0.08417952912668653,0.1631897887653633,0.1354570547889122,0.10919597404574309,0.07090959992701455,0.04196855282600053,0.035276047489611585,0.0441059337356622,0.05988775923069075,1-0
0.3353007682058028,0.2845213385794079,0.23732645353709927,0.24436052103317946,0.2251298248369799,0.2742900836840057,0.35145827168011623,0.4679648058744827,0.1268068088186502,0.09609161198690169,0.0657723902729067,0.07411610763514626,0.04497045787039584,0.04500193488915197,0.06742313756218657,0.12086897467900286,0.04426724949880014,0.03946888190911686,0.03509349025232274,0.044141866875913136,0.06290885443664775,0.07333545346833929,0.06920958100630109,0.09089370453207604,0.07604174239401716,0.05172091339036018,0.0394963551223774,0.0493384681288249,0.07330370060866122,0.11328358317639625,0.16209328105165363,0.1911323949339182,0.08625992070150094,0.09612479992134607,0.09605240012960227,0.07313470714398594,0.04181432364922719,0.04128736459838089,0.05192691213284309,0.06215633064325283,1-0
